benchmark,ccws_avg_candidates,ccws_avg_lls,ccws_fallback_issues,ccws_fallback_per_throttle,ccws_max_lls,ccws_throttle_rate,ccws_throttled_loads,ccws_vta_hit_rate,ccws_vta_hits,ccws_vta_inserts,coalescer_misses,config_name,cores,cycles,cycles_norm_to_GTO,dcache_bank_stalls,dcache_mshr_stalls,dcache_read_misses,dcache_read_mpki,dcache_read_mpki_norm_to_GTO,dcache_reads,dcache_total_mpki,dcache_total_mpki_norm_to_GTO,dcache_write_misses,dcache_write_mpki,dcache_write_mpki_norm_to_GTO,dcache_writes,fallback_pki,ibuffer_stalls,ibuffer_stalls_pct,ifetch_latency,instrs,ipc,ipc_norm_to_GTO,load_latency,loads,logfile,memory_latency,memory_reads,memory_req_pki,memory_req_pki_norm_to_GTO,memory_requests,memory_rpki,memory_rpki_norm_to_GTO,memory_wpki,memory_writes,operands_stalls,operands_stalls_pct,policy,scheduler_idle,scheduler_idle_pct,scheduler_idle_pct_norm_to_GTO,scoreboard_alu_pct,scoreboard_csrs_pct,scoreboard_fpu_pct,scoreboard_lsu_pct,scoreboard_lsu_pct_norm_to_GTO,scoreboard_stalls,scoreboard_stalls_pct,scoreboard_wctl_pct,status,stores,threads,throttle_pki,vta_hit_pki,warps
bfs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271846.0,baseline_gto,1,153850.0,1.0,110725.0,0.0,6411.0,27.257537170335162,1.0,14236.0,62.98867776922717,1.0,8404.0,35.73114059889201,1.0,14316.0,0.0,95309.0,61.0,5.0,235201.0,1.528768,1.0,69.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005221/bfs/c8k_w2/w16/bfs_GTO_baseline_gto_c8k_w2_c1w16t16.log,179.0,6071.0,86.81510707862637,1.0,20419.0,25.81196508518246,1.0,61.003141993443904,14348.0,979.0,0.0,GTO,138519.0,90.0,1.0,5.0,0.0,0.0,94.0,1.0,136824.0,88.0,0.0,PASS,19308.0,16,0.0,0.0,16
bfs,2.669,3725.321,2252.0,0.31731717627166406,271211.0,0.16002976458915846,7097.0,0.13849835477116362,926.0,6686.0,271846.0,dyn_k8_vta16_cap2,1,158765.0,1.0319467013324668,110868.0,0.0,6686.0,28.42674988626749,1.0428950241771955,14236.0,62.720821765213586,0.9957475531555856,8066.0,34.29407187894609,0.9597810566396954,14316.0,9.574789222834937,93264.0,58.0,5.0,235201.0,1.481441,0.9690423923054382,70.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005221/bfs/c8k_w2/w16/bfs_CCWS_dyn_k8_vta16_cap2_c8k_w2_c1w16t16.log,178.0,6257.0,87.60592004285695,1.0091091630344287,20605.0,26.602778049413054,1.0306374567616536,61.003141993443904,14348.0,979.0,0.0,CCWS,143434.0,90.0,1.0,5.0,0.0,0.0,94.0,1.0,141797.0,89.0,0.0,PASS,19308.0,16,30.1741914362609,3.93705809073941,16
