benchmark,ccws_avg_candidates,ccws_avg_lls,ccws_fallback_issues,ccws_fallback_per_throttle,ccws_max_lls,ccws_throttle_rate,ccws_throttled_loads,ccws_vta_hit_rate,ccws_vta_hits,ccws_vta_inserts,coalescer_misses,config_name,cores,cycles,cycles_norm_to_GTO,dcache_bank_stalls,dcache_mshr_stalls,dcache_read_misses,dcache_read_mpki,dcache_read_mpki_norm_to_GTO,dcache_reads,dcache_total_mpki,dcache_total_mpki_norm_to_GTO,dcache_write_misses,dcache_write_mpki,dcache_write_mpki_norm_to_GTO,dcache_writes,fallback_pki,ibuffer_stalls,ibuffer_stalls_pct,ifetch_latency,instrs,ipc,ipc_norm_to_GTO,load_latency,loads,logfile,memory_latency,memory_reads,memory_req_pki,memory_req_pki_norm_to_GTO,memory_requests,memory_rpki,memory_rpki_norm_to_GTO,memory_wpki,memory_writes,operands_stalls,operands_stalls_pct,policy,scheduler_idle,scheduler_idle_pct,scheduler_idle_pct_norm_to_GTO,scoreboard_alu_pct,scoreboard_csrs_pct,scoreboard_fpu_pct,scoreboard_lsu_pct,scoreboard_lsu_pct_norm_to_GTO,scoreboard_stalls,scoreboard_stalls_pct,scoreboard_wctl_pct,status,stores,threads,throttle_pki,vta_hit_pki,warps
bfs,2.736,14668.699,2549.0,0.2492665753960493,975329.0,0.23058537025345,10226.0,0.2979368932038835,1964.0,6592.0,271846.0,dyn_k8_vta32_cap8,1,156986.0,1.0203834904127398,111138.0,0.0,6592.0,28.027091721548803,1.0282327250038994,14236.0,62.65704652616273,0.9947350658116774,8145.0,34.62995480461393,0.9691813422179916,14316.0,10.837538956041854,89880.0,57.0,5.0,235201.0,1.498229,0.9800237838573284,75.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w16/bfs_CCWS_dyn_k8_vta32_cap8_c8k_w2_c1w16t16.log,184.0,6243.0,87.54639648640949,1.008423527107106,20591.0,26.54325449296559,1.0283314116290563,61.003141993443904,14348.0,979.0,0.0,CCWS,141655.0,90.0,1.0,5.0,0.0,0.0,94.0,1.0,140054.0,89.0,0.0,PASS,19308.0,16,43.47770630226913,8.350304633058533,16
bfs,2.634,6013.344,2248.0,0.3231742380678551,426505.0,0.15685036529268512,6956.0,0.15111314425129613,991.0,6558.0,271846.0,dyn_k16_vta16_cap8,1,156915.0,1.0199220019499513,111052.0,0.0,6558.0,27.882534513033534,1.0229293401965371,14236.0,63.0226912300543,1.0005399932500845,8265.0,35.14015671702076,0.9834602570204664,14316.0,9.557782492421376,94502.0,60.0,5.0,235201.0,1.498907,0.9804672782266506,69.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w16/bfs_CCWS_dyn_k16_vta16_cap8_c8k_w2_c1w16t16.log,173.0,6201.0,87.3678258170671,1.0063666193251384,20549.0,26.364683823623196,1.0214132762312633,61.003141993443904,14348.0,979.0,0.0,CCWS,141584.0,90.0,1.0,5.0,0.0,0.0,94.0,1.0,139881.0,89.0,0.0,PASS,19308.0,16,29.574704189182867,4.213417459959779,16
bfs,2.736,24184.588,2549.0,0.2492665753960493,1000000.0,0.23058537025345,10226.0,0.2979368932038835,1964.0,6592.0,271846.0,dyn_k16_vta32_cap8,1,156986.0,1.0203834904127398,111138.0,0.0,6592.0,28.027091721548803,1.0282327250038994,14236.0,62.65704652616273,0.9947350658116774,8145.0,34.62995480461393,0.9691813422179916,14316.0,10.837538956041854,89880.0,57.0,5.0,235201.0,1.498229,0.9800237838573284,75.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w16/bfs_CCWS_dyn_k16_vta32_cap8_c8k_w2_c1w16t16.log,184.0,6243.0,87.54639648640949,1.008423527107106,20591.0,26.54325449296559,1.0283314116290563,61.003141993443904,14348.0,979.0,0.0,CCWS,141655.0,90.0,1.0,5.0,0.0,0.0,94.0,1.0,140054.0,89.0,0.0,PASS,19308.0,16,43.47770630226913,8.350304633058533,16
bfs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381670.0,baseline_gto,1,245013.0,1.5925446863828405,181885.0,0.0,12631.0,41.82436481998404,1.5344146669825403,19228.0,103.77780206025808,1.6475627959753467,18710.0,61.953437240274035,1.7338779619645042,23452.0,0.0,167436.0,68.0,5.0,302001.0,1.232592,0.8062649139699418,99.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w32/bfs_GTO_baseline_gto_c8k_w2_c1w32t16.log,167.0,12106.0,117.84729189638445,1.3574514374514677,35590.0,40.08595998026497,1.5529991555457585,77.76133191611949,23484.0,1171.0,0.0,GTO,225282.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,361282.0,147.0,0.0,PASS,30332.0,16,0.0,0.0,32
bfs,6.978,1029.719,2768.0,0.09578517544466746,213879.0,0.5578333719403907,28898.0,0.07725780593938468,1012.0,13099.0,381670.0,dyn_k8_vta16_cap2,1,244492.0,1.589158271043224,181611.0,0.0,13099.0,43.374028562819326,1.5912673361415797,19228.0,106.74799090069239,1.6947171250647148,19139.0,63.37396233787305,1.7736339024071965,23452.0,9.165532564461706,165198.0,67.0,5.0,302001.0,1.235218,0.8079826369992046,101.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w32/bfs_CCWS_dyn_k8_vta16_cap2_c8k_w2_c1w32t16.log,151.0,12517.0,119.20821454233595,1.3731275414355237,36001.0,41.44688262621647,1.6057236436449909,77.76133191611949,23484.0,1171.0,0.0,CCWS,224761.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,340508.0,139.0,0.0,PASS,30332.0,16,95.68842487276532,3.350982281515624,32
bfs,7.16,3997.065,2778.0,0.1004992402865205,703216.0,0.533588139911976,27642.0,0.12950992182802165,1723.0,13304.0,381670.0,dyn_k8_vta32_cap2,1,248594.0,1.615820604484888,182419.0,0.0,13304.0,44.052834262138205,1.616170748914236,19228.0,106.70494468561361,1.6940337289909555,18921.0,62.65211042347542,1.7534315830213996,23452.0,9.198645037599213,167603.0,67.0,5.0,302001.0,1.214836,0.7946503328170135,105.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w32/bfs_CCWS_dyn_k8_vta32_cap2_c8k_w2_c1w32t16.log,160.0,12769.0,120.04264886540112,1.3827391672359668,36253.0,42.281316949281624,1.638051067005104,77.76133191611949,23484.0,1171.0,0.0,CCWS,228863.0,92.0,1.0222222222222221,1.0,0.0,0.0,98.0,1.0425531914893618,346849.0,139.0,0.0,PASS,30332.0,16,91.52949824669454,5.705279121592312,32
bfs,6.418,8400.523,2947.0,0.16301582033410775,1000000.0,0.34896919156821865,18078.0,0.14962001266624445,1890.0,12632.0,381670.0,dyn_k16_vta16_cap2,1,242077.0,1.5734611634709132,181741.0,0.0,12632.0,41.827676067297794,1.534536147044846,19228.0,102.59237552193535,1.6287431194825999,18351.0,60.76469945463757,1.7006090048108295,23452.0,9.758245833623066,139695.0,57.0,5.0,302001.0,1.247541,0.8160433761041571,102.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w32/bfs_CCWS_dyn_k16_vta16_cap2_c8k_w2_c1w32t16.log,154.0,12002.0,117.50292217575438,1.3534847347401735,35486.0,39.741590259634904,1.5396576792384102,77.76133191611949,23484.0,1171.0,0.0,CCWS,222346.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,374019.0,154.0,0.0,PASS,30332.0,16,59.86072893798365,6.258257422988666,32
bfs,6.463,10070.464,3016.0,0.1593659180977543,1000000.0,0.3653192803644506,18925.0,0.19658528801659486,2464.0,12534.0,381670.0,dyn_k16_vta32_cap2,1,245129.0,1.5932986675333116,182159.0,0.0,12534.0,41.50317383055023,1.5226311009388933,19228.0,102.44336939281658,1.6263775176888189,18404.0,60.94019556226635,1.705520577872514,23452.0,9.98672189827186,143057.0,58.0,5.0,302001.0,1.232008,0.8058829070205552,106.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w32/bfs_CCWS_dyn_k16_vta32_cap2_c8k_w2_c1w32t16.log,155.0,11983.0,117.44000847679311,1.3527600486679179,35467.0,39.678676560673644,1.5372202941437987,77.76133191611949,23484.0,1171.0,0.0,CCWS,225398.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,370652.0,151.0,0.0,PASS,30332.0,16,62.66535541273043,8.158913381081518,32
bfs,6.594,970.764,2691.0,0.15023447967842787,225906.0,0.34576480580650143,17912.0,0.09206721375537319,1178.0,12795.0,381670.0,dyn_k8_vta16_cap4,1,245248.0,1.5940721481962952,181399.0,0.0,12795.0,42.36740937943914,1.554337397200665,19228.0,103.92680818937686,1.6499283977691277,18591.0,61.55939880993772,1.722850090373175,23452.0,8.91056652130291,163436.0,66.0,5.0,302001.0,1.231411,0.8054923964918157,100.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w32/bfs_CCWS_dyn_k8_vta16_cap4_c8k_w2_c1w32t16.log,162.0,12314.0,118.53603133764457,1.3653848428740556,35798.0,40.7746994215251,1.5796821081604555,77.76133191611949,23484.0,1171.0,0.0,CCWS,225517.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,342962.0,139.0,0.0,PASS,30332.0,16,59.31106188390105,3.9006493355982266,32
bfs,6.785,4728.087,2754.0,0.12305630026809651,851331.0,0.43201297197127636,22380.0,0.1376210771018985,1776.0,12905.0,381670.0,dyn_k8_vta32_cap4,1,244536.0,1.5894442638934028,180796.0,0.0,12905.0,42.731646583951715,1.5677002040542858,19228.0,105.0360760394833,1.6675389889006083,18816.0,62.304429455531604,1.7437011080878735,23452.0,9.1191751020692,166308.0,68.0,5.0,302001.0,1.234996,0.8078374220287186,99.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w32/bfs_CCWS_dyn_k8_vta32_cap4_c8k_w2_c1w32t16.log,159.0,12367.0,118.71152744527336,1.3674063356019266,35851.0,40.95019552915387,1.5864811297401615,77.76133191611949,23484.0,1171.0,0.0,CCWS,224805.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,338856.0,138.0,0.0,PASS,30332.0,16,74.10571488173879,5.880775229221095,32
bfs,6.866,1639.783,2945.0,0.13106947349681783,436424.0,0.43373098602424526,22469.0,0.09006714517249363,1167.0,12957.0,381670.0,dyn_k16_vta16_cap4,1,247840.0,1.6109197270068247,181269.0,0.0,12957.0,42.903831444266736,1.5740171672941787,19228.0,104.61885887795073,1.6609153038780216,18638.0,61.715027433684,1.7272056362958008,23452.0,9.751623338995566,166157.0,67.0,5.0,302001.0,1.218532,0.7970679658391594,107.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w32/bfs_CCWS_dyn_k16_vta16_cap4_c8k_w2_c1w32t16.log,158.0,12364.0,118.70159370333211,1.3672919114852546,35848.0,40.94026178721263,1.586096279462065,77.76133191611949,23484.0,1171.0,0.0,CCWS,228109.0,92.0,1.0222222222222221,1.0,0.0,0.0,98.0,1.0425531914893618,359403.0,145.0,0.0,PASS,30332.0,16,74.40041589266261,3.8642256151469696,32
bfs,6.463,10070.464,3013.0,0.15923263925589262,1000000.0,0.3652613697783955,18922.0,0.19656960510570404,2464.0,12535.0,381670.0,dyn_k16_vta32_cap4,1,245129.0,1.5932986675333116,181696.0,0.0,12535.0,41.506485077863985,1.522752581001199,19228.0,102.57913053268035,1.628532843767597,18444.0,61.072645454816374,1.7092274254662383,23452.0,9.976788156330608,143057.0,58.0,5.0,302001.0,1.232008,0.8058829070205552,106.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w32/bfs_CCWS_dyn_k16_vta32_cap4_c8k_w2_c1w32t16.log,155.0,11984.0,117.44331972410687,1.352798190040142,35468.0,39.6819878079874,1.537348577569831,77.76133191611949,23484.0,1171.0,0.0,CCWS,225398.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,370652.0,151.0,0.0,PASS,30332.0,16,62.65542167078916,8.158913381081518,32
bfs,6.689,1075.896,2757.0,0.12215330084182544,240419.0,0.4356806424214346,22570.0,0.09005830009205278,1174.0,13036.0,381670.0,dyn_k8_vta16_cap8,1,245344.0,1.594696132596685,181911.0,0.0,13036.0,43.16541998205304,1.5836140922163244,19228.0,105.76786169582219,1.6791567221545105,18906.0,62.60244171376917,1.7520415151737532,23452.0,9.129108844010451,163211.0,66.0,5.0,302001.0,1.230929,0.8051771099342739,103.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w32/bfs_CCWS_dyn_k8_vta16_cap8_c8k_w2_c1w32t16.log,168.0,12513.0,119.19496955308095,1.3729749759466277,35997.0,41.433637636961464,1.605210509940862,77.76133191611949,23484.0,1171.0,0.0,CCWS,225613.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,347854.0,141.0,0.0,PASS,30332.0,16,74.73485187135141,3.8874043463432244,32
bfs,6.504,5405.443,2785.0,0.14979561101549052,968420.0,0.3588912053123311,18592.0,0.15102582104688353,1936.0,12819.0,381670.0,dyn_k8_vta32_cap8,1,245322.0,1.5945531361715957,182070.0,0.0,12819.0,42.44687931496915,1.5572529186960005,19228.0,103.23144625348922,1.638888922731483,18357.0,60.78456693852007,1.701165031949888,23452.0,9.221823768795467,145880.0,59.0,5.0,302001.0,1.231039,0.8052490632980283,104.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w32/bfs_CCWS_dyn_k8_vta32_cap8_c8k_w2_c1w32t16.log,166.0,12277.0,118.4135151870358,1.3639736121017683,35761.0,40.65218327091632,1.5749356213972638,77.76133191611949,23484.0,1171.0,0.0,CCWS,225591.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,342951.0,139.0,0.0,PASS,30332.0,16,61.562710057251465,6.410574799421194,32
bfs,6.614,6657.823,2941.0,0.14532786480209517,1000000.0,0.39064550999922787,20237.0,0.12318726355611602,1563.0,12688.0,381670.0,dyn_k16_vta16_cap8,1,244116.0,1.5867143321416965,181164.0,0.0,12688.0,42.01310591686783,1.5413390305339618,19228.0,103.02283767272294,1.6355770802201897,18425.0,61.009731755855114,1.7074666728592192,23452.0,9.738378349740563,140134.0,57.0,5.0,302001.0,1.237121,0.8092274301921547,105.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w32/bfs_CCWS_dyn_k16_vta16_cap8_c8k_w2_c1w32t16.log,160.0,12126.0,117.91351684265946,1.3582142648959472,35610.0,40.152184926539974,1.5555648240664024,77.76133191611949,23484.0,1171.0,0.0,CCWS,224385.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,373817.0,153.0,0.0,PASS,30332.0,16,67.00971188837124,5.175479551392214,32
bfs,6.771,9055.148,3005.0,0.128638698630137,1000000.0,0.4509304300826191,23360.0,0.13795797203343488,1766.0,12801.0,381670.0,dyn_k16_vta32_cap8,1,246129.0,1.599798505037374,181312.0,0.0,12801.0,42.387276863321645,1.555066277574499,19228.0,104.06588057655439,1.6521362927766567,18627.0,61.67860371323273,1.7261862532075265,23452.0,9.950298177820603,165202.0,67.0,5.0,302001.0,1.227003,0.8026090289697326,106.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c8k_w2/w32/bfs_CCWS_dyn_k16_vta32_cap8_c8k_w2_c1w32t16.log,154.0,12245.0,118.30755527299578,1.362753088190601,35729.0,40.5462233568763,1.5708305517642336,77.76133191611949,23484.0,1171.0,0.0,CCWS,226398.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,354903.0,144.0,0.0,PASS,30332.0,16,77.3507372492144,5.847662756083589,32
